-1 0.5 107372875-301973593|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 19 0 0 0 15 0 0 0 0 3 0 0 0 0 0 1 1 67 0 1 1 64 0 1 0 0 0 0 0 1 30 0 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 989 0 26 0 0 22 0 6 6 417 533 4 5 8 12 968 16 23 3 17 54 89 41 4 4 2 2 215 15 3081 296 220 6 6 2 15 |f_s Worked 99cpi0r 9790 I 
-1 0.5 107140956-318090287|u_i 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 |y_h 0 1 19 0 1 0 11 0 0 0 2 13 0 0 0 0 15 0 0 115 7 0 0 76 5 0 0 6 0 16 0 0 46 5 0 0 |s_p 0 1 0 4 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 |i_c 6463 0 210 0 0 119 0 11 13 3564 3597 96 67 63 55 10248 203 279 61 103 564 837 216 25 14 83 69 3283 105 28310 3353 3368 91 71 30 82 |f_s Worked  4370 III 
-1 0.5 107372875-68932770|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 19 0 0 0 15 0 0 0 0 3 0 0 0 0 0 1 1 67 0 1 1 64 0 1 0 0 0 0 0 1 30 0 0 0 |s_p 0 0 0 7 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 |i_c 21495 0 434 0 0 352 0 36 35 12566 12868 205 205 261 91 36521 633 546 245 181 1769 1664 343 30 26 189 178 11176 208 99578 12737 12477 149 194 29 169 |f_s Worked 99cpisj 5027 I 
-1 0.5 107372875-250370869|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 19 0 0 0 15 0 0 0 0 3 0 0 0 0 0 1 1 67 0 1 1 64 0 1 0 0 0 0 0 1 30 0 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 2729 0 144 0 0 41 0 27 23 1829 2066 55 23 22 102 6370 77 198 25 47 189 518 308 31 41 67 40 2312 64 14357 1611 1992 67 15 34 127 |f_s Worked 99cpis3 3472 I 
-1 0.5 107372875-56647805|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 19 0 0 0 15 0 0 0 0 3 0 0 0 0 0 1 1 67 0 1 1 64 0 1 0 0 0 0 0 1 30 0 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 6463 0 210 0 0 119 0 11 13 3564 3597 96 67 63 55 10248 203 279 61 103 564 837 216 25 14 83 69 3283 105 28310 3353 3368 91 71 30 82 |f_s Worked 99cpits 4370 I 
-1 0.5 107372875-390537064|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 19 0 0 0 15 0 0 0 0 3 0 0 0 0 0 1 1 67 0 1 1 64 0 1 0 0 0 0 0 1 30 0 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 6463 0 210 0 0 119 0 11 13 3564 3597 96 67 63 55 10248 203 279 61 103 564 837 216 25 14 83 69 3283 105 28310 3353 3368 91 71 30 82 |f_s Worked 99nobd2 4370 I 
-1 0.5 115454693-49687394|u_i 0 0 0 0 0 4 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 2 0 0 0 |y_h 1 0 54 1 0 0 60 0 0 0 0 70 0 0 0 0 0 8 1 641 0 2 4 170 0 1 3 0 2 162 0 0 56 148 0 0 |s_p 1 1 1 47 4 1 0 12 1 0 0 0 4 8 0 1 0 0 8 0 0 0 0 0 0 9 16 0 0 0 0 0 0 0 0 0 |i_c 4311 0 135 0 0 56 0 13 25 2064 1844 35 53 52 33 5102 120 115 50 44 337 399 173 12 11 45 34 1682 23 15755 1893 1576 47 34 9 90 |f_s Worked 94nkwt6 552 IV 
-1 0.5 119417825-274014429|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 3 0 1 0 31 0 0 0 0 0 0 0 0 0 1 0 0 74 1 0 0 50 0 0 0 0 0 0 0 0 16 1 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 25 0 1 0 0 0 1 0 0 0 0 0 11 0 39 2 14 1 0 0 0 |f_s Worked 95qcca1 3299 II 
-1 0.5 119205986-183339489|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 14 0 0 0 1 0 0 0 0 4 0 0 0 0 0 4 0 128 0 0 0 18 0 0 0 0 3 49 0 0 3 22 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 21583 0 620 0 0 454 0 59 56 13187 12741 279 296 269 164 36746 824 796 317 275 2254 2454 619 48 50 252 283 11964 321 101376 13338 12041 223 272 55 311 |f_s Worked  1863 V 
-1 0.5 119205986-75811396|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 14 0 0 0 1 0 0 0 0 4 0 0 0 0 0 4 0 128 0 0 0 18 0 0 0 0 3 49 0 0 3 22 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 355 0 6 0 0 12 0 0 0 111 73 2 1 1 2 238 4 5 4 6 21 22 6 0 1 1 2 92 3 903 98 73 1 1 1 3 |f_s Worked  7033 V 
-1 0.5 11685194-3451338|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 1324 0 48 0 0 12 0 7 7 863 569 33 4 3 31 1873 32 47 12 10 71 165 112 16 15 18 14 673 15 5277 527 631 14 15 9 52 |f_s Worked  10961 IV 
-1 0.5 119205986-38058412|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 14 0 0 0 1 0 0 0 0 4 0 0 0 0 0 4 0 128 0 0 0 18 0 0 0 0 3 49 0 0 3 22 0 0 |s_p 0 1 0 8 0 0 0 0 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 |i_c 1119 0 39 0 0 32 0 1 1 737 711 10 18 19 9 2116 67 24 37 20 174 118 31 1 3 13 25 738 3 5690 1001 667 8 23 5 17 |f_s Worked  437 V 
-1 0.5 11685194-135869059|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 20 2 0 0 17 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 |i_c 4896 0 146 0 0 88 0 27 22 2339 2389 69 38 66 72 7784 151 139 69 54 407 492 252 17 22 49 36 2791 50 21370 2995 2604 40 49 23 123 |f_s Worked  3628 IV 
-1 0.5 119417825-132592116|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 3 0 1 0 31 0 0 0 0 0 0 0 0 0 1 0 0 74 1 0 0 50 0 0 0 0 0 0 0 0 16 1 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 91 0 7 0 0 1 0 0 0 47 91 6 0 0 4 353 1 47 0 1 2 63 10 3 1 26 1 199 17 589 52 63 4 0 3 2 |f_s Worked 95qcca2 9576 II 
-1 0.5 11685194-239983032|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 10 2 0 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 |i_c 4896 0 146 0 0 88 0 27 22 2339 2389 69 38 66 72 7784 151 139 69 54 407 492 252 17 22 49 36 2791 50 21370 2995 2604 40 49 23 123 |f_s Worked  3628 IV 
-1 0.5 119205986-55336518|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 14 0 0 0 1 0 0 0 0 4 0 0 0 0 0 4 0 128 0 0 0 18 0 0 0 0 3 49 0 0 3 22 0 0 |s_p 0 0 0 15 6 0 0 3 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 |i_c 21583 0 620 0 0 454 0 59 56 13187 12741 279 296 269 164 36746 824 796 317 275 2254 2454 619 48 50 252 283 11964 321 101376 13338 12041 223 272 55 311 |f_s Worked  1863 V 
-1 0.5 119417825-244683811|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 3 0 1 0 31 0 0 0 0 0 0 0 0 0 1 0 0 74 1 0 0 50 0 0 0 0 0 0 0 0 16 1 0 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 91 0 7 0 0 1 0 0 0 47 91 6 0 0 4 353 1 47 0 1 2 63 10 3 1 26 1 199 17 589 52 63 4 0 3 2 |f_s Worked 95qccn2 9576 II 
-1 0.5 11685194-277320021|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 1339 0 36 0 0 7 0 0 1 682 549 6 9 16 0 1508 26 14 18 8 65 77 11 1 0 3 7 626 8 5097 673 333 3 3 0 9 |f_s Worked  1854 IV 
-1 0.5 11685194-120048562|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 |i_c 1339 0 36 0 0 7 0 0 1 682 549 6 9 16 0 1508 26 14 18 8 65 77 11 1 0 3 7 626 8 5097 673 333 3 3 0 9 |f_s Worked  1854 IV 
-1 0.5 11685194-120048562|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 |i_c 1339 0 36 0 0 7 0 0 1 682 549 6 9 16 0 1508 26 14 18 8 65 77 11 1 0 3 7 626 8 5097 673 333 3 3 0 9 |f_s Worked  1854 IV 
-1 0.5 11685194-249702671|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 4896 0 146 0 0 88 0 27 22 2339 2389 69 38 66 72 7784 151 139 69 54 407 492 252 17 22 49 36 2791 50 21370 2995 2604 40 49 23 123 |f_s Worked  3628 IV 
-1 0.5 103299356-276712851|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 42 0 0 6 90 0 0 18 2 295 0 0 0 0 12 164 0 1692 1 19 6 316 1 13 6 1 104 649 0 0 184 96 0 7 |s_p 0 1 0 9 0 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 1 0 0 0 0 |i_c 21583 0 620 0 0 454 0 59 56 13187 12741 279 296 269 164 36746 824 796 317 275 2254 2454 619 48 50 252 283 11964 321 101376 13338 12041 223 272 55 311 |f_s Worked  1863 III 
-1 0.5 103299356-145380100|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 0 42 0 0 6 90 0 0 18 2 295 0 0 0 0 12 164 0 1692 1 19 6 316 1 13 6 1 104 649 0 0 184 96 0 7 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 2003 0 87 0 0 32 0 15 20 1308 847 33 36 23 64 3006 86 91 33 38 222 294 148 7 23 32 25 986 18 8269 914 1173 41 38 26 49 |f_s Worked  4269 III 
-1 0.5 11685194-266196956|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 1516 0 25 0 0 18 0 3 2 713 679 9 13 10 12 1844 53 21 15 6 131 70 43 5 7 6 27 664 12 5795 625 501 3 16 2 16 |f_s Worked  10314 IV 
-1 0.5 11685194-343274265|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 1516 0 25 0 0 18 0 3 2 713 679 9 13 10 12 1844 53 21 15 6 131 70 43 5 7 6 27 664 12 5795 625 501 3 16 2 16 |f_s Worked  10314 IV 
-1 0.5 11685194-333322212|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 21583 0 620 0 0 454 0 59 56 13187 12741 279 296 269 164 36746 824 796 317 275 2254 2454 619 48 50 252 283 11964 321 101376 13338 12041 223 272 55 311 |f_s Worked  1863 IV 
-1 0.5 121320202-248526010|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 341 0 16 0 0 1 0 1 0 48 133 0 0 3 2 348 10 10 0 1 11 28 5 0 0 3 2 72 5 893 42 143 2 5 1 3 |f_s Worked  12658 II 
-1 0.5 121320202-78050212|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 |i_c 341 0 16 0 0 1 0 1 0 48 133 0 0 3 2 348 10 10 0 1 11 28 5 0 0 3 2 72 5 893 42 143 2 5 1 3 |f_s Worked  12658 II 
-1 0.5 121320202-248526010|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 341 0 16 0 0 1 0 1 0 48 133 0 0 3 2 348 10 10 0 1 11 28 5 0 0 3 2 72 5 893 42 143 2 5 1 3 |f_s Worked  12658 II 
-1 0.5 11685194-176298636|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 2652 0 52 0 0 34 0 3 6 1185 975 9 21 19 14 3031 46 34 16 23 146 146 61 6 7 14 4 1048 12 9947 1325 1008 8 23 4 32 |f_s Worked  2883 IV 
-1 0.5 121320202-321485654|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 2 0 30 1 1 0 4 0 0 0 0 12 2 0 0 0 0 7 0 0 0 0 0 1 4 20 0 0 0 0 0 0 0 0 0 |i_c 5706 0 263 0 0 134 0 26 28 3424 2831 90 90 58 63 9064 219 309 70 118 632 995 305 23 17 96 73 3274 110 25195 3143 2959 103 88 20 175 |f_s Worked  3064 V 
-1 0.5 116830510-16102174|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 26 335 5 8 0 109 0 4 10 5 204 0 0 0 0 66 17 5 1045 44 6 12 512 10 0 3 7 1 165 0 0 68 49 4 0 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 266 0 23 0 0 2 0 3 1 85 112 8 1 2 8 392 9 20 2 3 14 62 25 1 2 8 2 165 7 1017 90 115 5 5 3 14 |f_s Worked  4111 I 
-1 0.5 121320202-273141162|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 0 0 9 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 |i_c 5706 0 263 0 0 134 0 26 28 3424 2831 90 90 58 63 9064 219 309 70 118 632 995 305 23 17 96 73 3274 110 25195 3143 2959 103 88 20 175 |f_s Worked  3064 V 
-1 0.5 121320202-3892822|u_i 0 0 0 0 0 2 0 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 1 1 3 45 10 0 0 4 0 0 0 0 1 4 0 0 1 1 10 0 0 0 0 1 0 12 21 0 0 1 0 1 2 0 1 0 |i_c 5706 0 263 0 0 134 0 26 28 3424 2831 90 90 58 63 9064 219 309 70 118 632 995 305 23 17 96 73 3274 110 25195 3143 2959 103 88 20 175 |f_s Worked  3064 V 
-1 0.5 11685194-118482055|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 2652 0 52 0 0 34 0 3 6 1185 975 9 21 19 14 3031 46 34 16 23 146 146 61 6 7 14 4 1048 12 9947 1325 1008 8 23 4 32 |f_s Worked  2883 IV 
-1 0.5 121320202-130350256|u_i 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 2 1 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 2 2 26 1 0 0 0 0 0 0 0 0 4 0 1 2 0 8 0 0 0 0 0 0 1 9 0 0 0 0 2 0 0 0 0 |i_c 644 0 27 0 0 8 0 2 3 322 654 13 5 16 8 1690 41 52 6 26 71 134 29 4 2 28 16 637 9 3757 585 399 15 9 4 13 |f_s Worked  5867 V 
-1 0.5 121320202-373241695|u_i 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 1 2 6 112 9 1 1 26 1 0 0 0 12 13 0 1 0 0 19 0 0 0 0 1 0 12 40 0 0 0 0 0 0 0 0 0 |i_c 5706 0 263 0 0 134 0 26 28 3424 2831 90 90 58 63 9064 219 309 70 118 632 995 305 23 17 96 73 3274 110 25195 3143 2959 103 88 20 175 |f_s Worked  3064 V 
-1 0.5 11685194-60469463|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 6 0 230 0 0 3 100 0 0 4 0 107 0 0 0 0 0 31 0 893 0 11 0 362 0 2 0 0 7 231 0 0 32 68 0 6 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 2652 0 52 0 0 34 0 3 6 1185 975 9 21 19 14 3031 46 34 16 23 146 146 61 6 7 14 4 1048 12 9947 1325 1008 8 23 4 32 |f_s Worked  2883 IV 
-1 0.5 121320202-252982841|u_i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |y_h 0 2 52 0 3 4 92 0 0 0 0 9 0 0 0 0 8 5 0 329 5 4 0 144 0 0 0 3 0 41 0 0 0 134 0 1 |s_p 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |i_c 5706 0 263 0 0 134 0 26 28 3424 2831 90 90 58 63 9064 219 309 70 118 632 995 305 23 17 96 73 3274 110 25195 3143 2959 103 88 20 175 |f_s Worked  3064 V 
-1 0.5 118197087-101746344|u_i 0 0 0 0 2 6 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 2 0 0 0 |y_h 0 0 17 0 0 0 4 0 0 0 0 13 0 0 0 0 0 0 0 222 0 0 3 52 0 0 3 0 0 81 0 0 31 12 0 0 |s_p 0 0 0 11 6 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0 0 0 0 0 0 |i_c 23 0 0 0 0 0 0 0 0 15 6 0 0 0 0 75 0 0 0 0 0 1 1 0 0 0 0 51 0 167 25 18 0 0 0 1 |f_s Worked  297 I 
